Group	L1L2	Subject	Version	BlockOrder	Block	PrimeTarget	Trial	List	Decision	CorrResp	Sign	Filename	View	AngleLR	Angle	SignType	NounClass	Item	PairChange	Difficulty	AngleChange	ACC	ErrorRate	RESP	RT	Log10RT	LogDiff	Priming	PercentFaster	AccChange	ExclPractice	ExclItem	ExclIncorrect	ExclPairIncorr	Excl135Deg	ExclOpposite	ExclSlowFast	ExclPairSlow
L2_Intermediate	M2L2	S122	V1b_F1_J0	3	Block1	prime	95	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	j	1980	3.29666519	-0.099359706	-509	-0.2	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	5	Block3	target	100	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	j	2489	3.396024897	-0.099359706	-509	-0.2	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	3	Block1	prime	85	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	j	2117	3.325720858	0.067323054	304	0.17	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	5	Block3	target	109	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	j	1813	3.258397804	0.067323054	304	0.17	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	2	Block1	prime	29	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	f	2391	3.378579576	0.068098685	347	0.17	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	4	Block3	target	111	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	f	2044	3.310480891	0.068098685	347	0.17	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	2	Block1	prime	104	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	0	1	{SPACE}	4187	3.621902961	0.294339701	2061	0.97	0	0	0	1	1	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	4	Block3	target	25	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	0	1	j	2126	3.32756326	0.294339701	2061	0.97	0	0	0	1	1	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	2	Block1	prime	109	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to45	harder	45	1	0	f	2686	3.429106008	0.099301486	549	0.26	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	4	Block3	target	19	102	living	no	TOILET	TOILET_45R.avi	3	45R	45	2ha	body	102	0to45	harder	45	1	0	f	2137	3.329804522	0.099301486	549	0.26	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	3	Block1	prime	4	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to45	harder	45	1	0	j	2446	3.388456453	0.098199183	495	0.25	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	5	Block3	target	94	102	living	no	TOILET	TOILET_45R.avi	3	45R	45	2ha	body	102	0to45	harder	45	1	0	j	1951	3.290257269	0.098199183	495	0.25	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	2	Block1	prime	73	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	f	4065	3.60906055	0.178824197	1372	0.51	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	4	Block3	target	112	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	f	2693	3.430236353	0.178824197	1372	0.51	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	2	Block1	prime	75	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	f	3324	3.521661015	0.259922468	1497	0.82	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	4	Block3	target	116	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	f	1827	3.261738547	0.259922468	1497	0.82	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S133	V2a_F0_J1	2	Block1	prime	24	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to0	same	0	1	0	f	2055	3.312811826	0.089315885	382	0.23	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S133	V2a_F0_J1	4	Block3	target	37	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to0	same	0	1	0	f	1673	3.223495941	0.089315885	382	0.23	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S134	V1b_F1_J0	3	Block1	prime	60	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	j	2066	3.315130317	-0.2163486	-1334	-0.39	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S134	V1b_F1_J0	5	Block3	target	37	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	j	3400	3.531478917	-0.2163486	-1334	-0.39	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S135	V2b_F1_J0	3	Block1	prime	99	83	living	no	TOILET	TOILET_90L.avi	4	90L	90	2ha	body	102	90to0	easier	90	1	0	j	1815	3.258876629	0.064917651	252	0.16	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S135	V2b_F1_J0	5	Block3	target	88	83	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	90to0	easier	90	1	0	j	1563	3.193958978	0.064917651	252	0.16	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S136	V2b_F1_J0	3	Block1	prime	6	83	living	no	TOILET	TOILET_90L.avi	4	90L	90	2ha	body	102	90to0	easier	90	0	1	{SPACE}	3244	3.511080846	0.19616079	1179	0.57	1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S136	V2b_F1_J0	5	Block3	target	110	83	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	90to0	easier	90	1	0	j	2065	3.314920056	0.19616079	1179	0.57	1	0	0	0	1	0	0	0	0
L2_Intermediate	M2L2	S137	V2a_F0_J1	2	Block1	prime	60	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to0	same	0	1	0	f	2686	3.429106008	0.307546164	1363	1.03	-1	0	0	0	1	0	0	0	0
L2_Intermediate	M2L2	S137	V2a_F0_J1	4	Block3	target	119	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to0	same	0	0	1	j	1323	3.121559844	0.307546164	1363	1.03	-1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S138	V1a_F0_J1	2	Block1	prime	2	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	f	2362	3.373279893	0.127767225	602	0.34	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S138	V1a_F0_J1	4	Block3	target	14	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	f	1760	3.245512668	0.127767225	602	0.34	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S139	V1b_F1_J0	3	Block1	prime	2	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	j	1692	3.228400359	0.066732946	241	0.17	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S139	V1b_F1_J0	5	Block3	target	79	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	j	1451	3.161667412	0.066732946	241	0.17	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S140	V1b_F1_J0	3	Block1	prime	96	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	j	1428	3.154728207	-0.060380374	-213	-0.13	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S140	V1b_F1_J0	5	Block3	target	48	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	j	1641	3.215108581	-0.060380374	-213	-0.13	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S141	V2a_F0_J1	2	Block1	prime	120	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to0	same	0	1	0	f	2820	3.450249108	0.276480285	1328	0.89	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S141	V2a_F0_J1	4	Block3	target	102	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to0	same	0	1	0	f	1492	3.173768823	0.276480285	1328	0.89	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S142	V2a_F0_J1	2	Block1	prime	13	83	living	no	TOILET	TOILET_90L.avi	4	90L	90	2ha	body	102	90to0	easier	90	1	0	f	1990	3.298853076	0.108241279	439	0.28	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S142	V2a_F0_J1	4	Block3	target	37	83	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	90to0	easier	90	1	0	f	1551	3.190611798	0.108241279	439	0.28	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S143	V2a_F0_J1	2	Block1	prime	74	83	living	no	TOILET	TOILET_90L.avi	4	90L	90	2ha	body	102	90to0	easier	90	1	0	f	2519	3.401228167	0.19873985	925	0.58	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S143	V2a_F0_J1	4	Block3	target	25	83	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	90to0	easier	90	1	0	f	1594	3.202488317	0.19873985	925	0.58	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	118	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to45	harder	45	1	0	f	2193	3.341038632	0.197399396	801	0.58	-1	0	0	0	1	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	101	102	living	no	TOILET	TOILET_45R.avi	3	45R	45	2ha	body	102	0to45	harder	45	0	1	j	1392	3.143639235	0.197399396	801	0.58	-1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S145	V1a_F0_J1	2	Block1	prime	22	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	0	1	{SPACE}	2590	3.413299764	0.094402049	506	0.24	1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S145	V1a_F0_J1	4	Block3	target	115	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	f	2084	3.318897715	0.094402049	506	0.24	1	0	0	0	1	0	0	0	0
L2_Fluent	M2L2	S146	V3a_F0_J1	2	Block1	prime	57	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to45	harder	45	1	0	f	2053	3.312388949	0.138620126	561	0.38	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S146	V3a_F0_J1	4	Block3	target	62	102	living	no	TOILET	TOILET_45R.avi	3	45R	45	2ha	body	102	0to45	harder	45	1	0	f	1492	3.173768823	0.138620126	561	0.38	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S147	V1b_F1_J0	3	Block1	prime	115	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	j	1647	3.216693599	-0.019591678	-76	-0.04	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S147	V1b_F1_J0	5	Block3	target	101	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	j	1723	3.236285277	-0.019591678	-76	-0.04	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S148	V2b_F1_J0	3	Block1	prime	68	83	living	no	TOILET	TOILET_90L.avi	4	90L	90	2ha	body	102	90to0	easier	90	1	0	j	2709	3.432809005	0.142997166	760	0.39	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S148	V2b_F1_J0	5	Block3	target	16	83	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	90to0	easier	90	1	0	j	1949	3.289811839	0.142997166	760	0.39	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S149	V1a_F0_J1	2	Block1	prime	67	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	f	2183	3.339053736	0.109884033	488	0.29	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S149	V1a_F0_J1	4	Block3	target	45	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	1	0	f	1695	3.229169703	0.109884033	488	0.29	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S150	V3a_F0_J1	2	Block1	prime	5	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to45	harder	45	1	0	f	3406	3.532244644	0.175263243	1131	0.5	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S150	V3a_F0_J1	4	Block3	target	11	102	living	no	TOILET	TOILET_45R.avi	3	45R	45	2ha	body	102	0to45	harder	45	1	0	f	2275	3.356981401	0.175263243	1131	0.5	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S151	V3b_F1_J0	3	Block1	prime	77	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to45	harder	45	1	0	j	2215	3.345373731	0.04109868	200	0.1	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S151	V3b_F1_J0	5	Block3	target	67	102	living	no	TOILET	TOILET_45R.avi	3	45R	45	2ha	body	102	0to45	harder	45	1	0	j	2015	3.30427505	0.04109868	200	0.1	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S152	V3b_F1_J0	3	Block1	prime	76	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to45	harder	45	1	0	j	3267	3.514149134	0.096179492	649	0.25	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S152	V3b_F1_J0	5	Block3	target	61	102	living	no	TOILET	TOILET_45R.avi	3	45R	45	2ha	body	102	0to45	harder	45	1	0	j	2618	3.417969642	0.096179492	649	0.25	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S153	V3a_F0_J1	2	Block1	prime	100	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to45	harder	45	0	1	{SPACE}	3829	3.583085366	0.281838278	1828	0.91	1	0	0	1	0	0	0	0	0
L2_Intermediate	M2L2	S153	V3a_F0_J1	4	Block3	target	98	102	living	no	TOILET	TOILET_45R.avi	3	45R	45	2ha	body	102	0to45	harder	45	1	0	f	2001	3.301247089	0.281838278	1828	0.91	1	0	0	0	1	0	0	0	0
L1_Hearing	L1	S154	V1a_F0_J1	2	Block1	prime	44	102	living	no	TOILET	TOILET_0.avi	1	0	0	2ha	body	102	0to90	harder	90	1	0	f	2142	3.330819466	-0.073329783	-394	-0.16	-1	0	0	0	1	0	0	0	0
L1_Hearing	L1	S154	V1a_F0_J1	4	Block3	target	44	102	living	no	TOILET	TOILET_90R.avi	5	90R	90	2ha	body	102	0to90	harder	90	0	1	j	2536	3.404149249	-0.073329783	-394	-0.16	-1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S105	V2a_F0_J1	3	Block2	prime	32	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	90to90	same	0	1	0	j	1598	3.203576775	0.024312311	87	0.06	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S105	V2a_F0_J1	5	Block4	target	100	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	90to90	same	0	1	0	j	1511	3.179264464	0.024312311	87	0.06	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S106	V2b_F1_J0	2	Block2	prime	33	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	f	1494	3.174350597	-0.01232327	-43	-0.03	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S106	V2b_F1_J0	4	Block4	target	102	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	f	1537	3.186673867	-0.01232327	-43	-0.03	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S107	V2a_F0_J1	3	Block2	prime	24	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	90to90	same	0	1	0	j	1463	3.165244326	0.03587673	116	0.09	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S107	V2a_F0_J1	5	Block4	target	63	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	90to90	same	0	1	0	j	1347	3.129367596	0.03587673	116	0.09	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S108	V2a_F0_J1	3	Block2	prime	120	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	90to90	same	0	1	0	j	1968	3.294025094	-0.00657039	-30	-0.02	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S108	V2a_F0_J1	5	Block4	target	70	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	90to90	same	0	1	0	j	1998	3.300595484	-0.00657039	-30	-0.02	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S109	V2b_F1_J0	2	Block2	prime	15	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	f	1738	3.240049772	0.022302699	87	0.05	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S109	V2b_F1_J0	4	Block4	target	51	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	f	1651	3.217747073	0.022302699	87	0.05	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S110	V2b_F1_J0	2	Block2	prime	47	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	f	1624	3.210586025	-0.008211973	-31	-0.02	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S110	V2b_F1_J0	4	Block4	target	85	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	f	1655	3.218797998	-0.008211973	-31	-0.02	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S111	V2b_F1_J0	2	Block2	prime	97	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	f	1946	3.289142836	0.021736417	95	0.05	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S111	V2b_F1_J0	4	Block4	target	74	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	f	1851	3.267406419	0.021736417	95	0.05	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S112	V3a_F0_J1	3	Block2	prime	70	56	edible	yes	TOMATO	TOMATO_45L.avi	2	45L	45	2ha	other	176	45to90	harder	45	1	0	j	1596	3.203032887	-0.080494478	-325	-0.17	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S112	V3a_F0_J1	5	Block4	target	24	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	45to90	harder	45	1	0	j	1921	3.283527365	-0.080494478	-325	-0.17	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	75	56	edible	yes	TOMATO	TOMATO_45L.avi	2	45L	45	2ha	other	176	45to90	harder	45	1	0	j	1448	3.160768562	-0.037063131	-129	-0.08	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	52	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	45to90	harder	45	1	0	j	1577	3.197831693	-0.037063131	-129	-0.08	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	100	56	edible	yes	TOMATO	TOMATO_45L.avi	2	45L	45	2ha	other	176	45to90	harder	45	1	0	j	1695	3.229169703	0.009847194	38	0.02	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	38	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	45to90	harder	45	1	0	j	1657	3.219322508	0.009847194	38	0.02	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	3	Block2	prime	52	56	edible	yes	TOMATO	TOMATO_45L.avi	2	45L	45	2ha	other	176	45to90	harder	45	1	0	f	1519	3.181557774	-0.165186281	-703	-0.32	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	5	Block4	target	18	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	45to90	harder	45	1	0	f	2222	3.346744055	-0.165186281	-703	-0.32	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	2	Block2	prime	15	56	edible	yes	TOMATO	TOMATO_45L.avi	2	45L	45	2ha	other	176	45to90	harder	45	1	0	f	1360	3.133538908	-0.255627176	-1090	-0.44	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	4	Block4	target	103	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	45to90	harder	45	1	0	f	2450	3.389166084	-0.255627176	-1090	-0.44	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	2	Block2	prime	85	56	edible	yes	TOMATO	TOMATO_45L.avi	2	45L	45	2ha	other	176	45to90	harder	45	1	0	f	1759	3.245265839	-0.007344501	-30	-0.02	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	4	Block4	target	99	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	45to90	harder	45	1	0	f	1789	3.252610341	-0.007344501	-30	-0.02	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	2	Block2	prime	56	56	edible	yes	TOMATO	TOMATO_45L.avi	2	45L	45	2ha	other	176	45to90	harder	45	1	0	f	1815	3.258876629	0.000958179	4	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	4	Block4	target	53	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	45to90	harder	45	1	0	f	1811	3.25791845	0.000958179	4	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	2	Block2	prime	18	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	f	1626	3.211120541	0.001605527	6	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	4	Block4	target	23	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	f	1620	3.209515015	0.001605527	6	0	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	2	Block2	prime	50	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	f	1525	3.183269844	-0.119926214	-485	-0.24	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	4	Block4	target	58	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	f	2010	3.303196057	-0.119926214	-485	-0.24	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	2	Block2	prime	76	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	f	2227	3.347720217	0.072408862	342	0.18	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	4	Block4	target	46	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	f	1885	3.275311355	0.072408862	342	0.18	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	3	Block2	prime	47	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	j	1457	3.163459552	-0.037390946	-131	-0.08	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	5	Block4	target	85	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	j	1588	3.200850498	-0.037390946	-131	-0.08	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	3	Block2	prime	60	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	j	2257	3.353531559	0.023727037	120	0.06	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	5	Block4	target	79	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	j	2137	3.329804522	0.023727037	120	0.06	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	3	Block2	prime	72	56	edible	yes	TOMATO	TOMATO_45L.avi	2	45L	45	2ha	other	176	45to90	harder	45	1	0	j	1556	3.192009593	-0.069253276	-269	-0.15	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	5	Block4	target	64	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	45to90	harder	45	1	0	j	1825	3.261262869	-0.069253276	-269	-0.15	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	2	Block2	prime	114	56	edible	yes	TOMATO	TOMATO_45L.avi	2	45L	45	2ha	other	176	45to90	harder	45	1	0	f	2167	3.335858911	-0.003194824	-16	-0.01	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	4	Block4	target	78	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	45to90	harder	45	1	0	f	2183	3.339053736	-0.003194824	-16	-0.01	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	3	Block2	prime	1	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	j	2020	3.305351369	-0.020164294	-96	-0.05	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	5	Block4	target	34	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	j	2116	3.325515663	-0.020164294	-96	-0.05	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	3	Block2	prime	61	56	edible	yes	TOMATO	TOMATO_0.avi	1	0	0	2ha	other	176	0to90	harder	90	1	0	j	1500	3.176091259	-0.068185862	-255	-0.15	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	5	Block4	target	102	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2ha	other	176	0to90	harder	90	1	0	j	1755	3.244277121	-0.068185862	-255	-0.15	0	0	0	0	0	0	0	0	0
