AllGroups	Group	Subject	Version	BlockOrder	Block	PrimeTarget	Trial	List	Decision	CorrResp	Sign	Filename	View	Angle	from0	SignType	Item	PairChange	Difficulty	AngleChange	ACC	ErrorRate	RESP	RT	Priming	PercentFaster	AccChange	EXCLUDERT	EXCLUDEACC	ExclPractice	Excl135Deg	ExclOpposite	ExclItem	ExclSlow	ExclPairExcl	ExclIncorrect	ExclPairIncorr
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	16	84	edible	no	INJECTION	INJECTION_0.avi	1	0	0	1h	204	0to0	same	0	1	0	f	2609	589	0.29	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	107	84	edible	no	INJECTION	INJECTION_0.avi	1	0	0	1h	204	0to0	same	0	1	0	f	2020	589	0.29	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	16	43	living	yes	INTERPRETER	INTERPRETER_45L.avi	2	45L	45	2hs	43	45to0	easier	45	1	0	j	2138	566	0.36	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	47	43	living	yes	INTERPRETER	INTERPRETER_0.avi	1	0	0	2hs	43	45to0	easier	45	1	0	j	1572	566	0.36	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	79	74	edible	no	IRON	IRON_0.avi	1	0	0	1h	194	0to90	harder	90	1	0	f	2041	-173	-0.08	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	54	74	edible	no	IRON	IRON_90L.avi	4	90L	90	1h	194	0to90	harder	90	1	0	f	2214	-173	-0.08	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	28	31	edible	yes	JELLY	JELLY_45R.avi	3	45R	45	2hs	151	45to45	same	0	1	0	j	1883	409	0.28	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	109	31	edible	yes	JELLY	JELLY_45R.avi	3	45R	45	2hs	151	45to45	same	0	1	0	j	1474	409	0.28	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	88	57	edible	yes	JUICE	JUICE_90R.avi	5	90R	90	2hd	177	90to45	easier	45	1	0	j	2225	370	0.20	0	1	1	0	0	0	1	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	95	57	edible	yes	JUICE	JUICE_45R.avi	3	45R	45	2hd	177	90to45	easier	45	1	0	j	1855	370	0.20	0	1	1	0	0	0	1	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	24	85	edible	no	JUMPER	JUMPER_45L.avi	2	45L	45	2hs	205	45to45	same	0	1	0	f	2265	684	0.43	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	49	85	edible	no	JUMPER	JUMPER_45L.avi	2	45L	45	2hs	205	45to45	same	0	1	0	f	1581	684	0.43	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	44	61	edible	no	LAW	LAW_0.avi	1	0	0	2hd	181	0to90	harder	90	1	0	f	2824	1216	0.76	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	83	61	edible	no	LAW	LAW_90L.avi	4	90L	90	2hd	181	0to90	harder	90	1	0	f	1608	1216	0.76	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	98	33	edible	yes	LEMON	LEMON_90L.avi	4	90L	90	1h	153	90to90	same	0	1	0	j	1699	142	0.09	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	28	33	edible	yes	LEMON	LEMON_90L.avi	4	90L	90	1h	153	90to90	same	0	1	0	j	1557	142	0.09	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	112	120	living	no	LIGHTER	LIGHTER_45R.avi	3	45R	45	1h	120	45to90	harder	45	1	0	f	1720	-51	-0.03	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	68	120	living	no	LIGHTER	LIGHTER_90R.avi	5	90R	90	1h	120	45to90	harder	45	1	0	f	1771	-51	-0.03	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	40	32	living	yes	LION	LION_45R.avi	3	45R	45	2hs	32	45to45	same	0	1	0	j	2271	661	0.41	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	113	32	living	yes	LION	LION_45R.avi	3	45R	45	2hs	32	45to45	same	0	1	0	j	1610	661	0.41	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	28	8	living	yes	MAN	MAN_45L.avi	2	45L	45	1h	8	90opp	opposite	90	1	0	j	2376	906	0.62	0	1	1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	45	8	living	yes	MAN	MAN_45R.avi	3	45R	45	1h	8	90opp	opposite	90	1	0	j	1470	906	0.62	0	1	1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	64	114	living	no	MATCH	MATCH_45L.avi	2	45L	45	2hd	114	45to90	harder	45	1	0	f	2771	239	0.09	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	114	114	living	no	MATCH	MATCH_90L.avi	4	90L	90	2hd	114	45to90	harder	45	1	0	f	2532	239	0.09	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	94	34	edible	yes	MEAT	MEAT_90L.avi	4	90L	90	1h	154	90to90	same	0	1	0	j	1793	-232	-0.11	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	24	34	edible	yes	MEAT	MEAT_90L.avi	4	90L	90	1h	154	90to90	same	0	1	0	j	2025	-232	-0.11	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	110	64	living	no	MEDICINE	MEDICINE_90R.avi	5	90R	90	1h	64	90to0	easier	90	1	0	f	2419	347	0.17	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	29	64	living	no	MEDICINE	MEDICINE_0.avi	1	0	0	1h	64	90to0	easier	90	1	0	f	2072	347	0.17	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	26	23	edible	yes	MILK	MILK_0.avi	1	0	0	2hs	143	0to0	same	0	1	0	j	1656	-46	-0.03	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	105	23	edible	yes	MILK	MILK_0.avi	1	0	0	2hs	143	0to0	same	0	1	0	j	1702	-46	-0.03	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	119	102	edible	no	MIRROR	MIRROR_0.avi	1	0	0	1h	222	0to45	harder	45	1	0	f	1836	234	0.15	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	98	102	edible	no	MIRROR	MIRROR_45R.avi	3	45R	45	1h	222	0to45	harder	45	1	0	f	1602	234	0.15	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	26	34	living	yes	MONKEY	MONKEY_90L.avi	4	90L	90	2hs	34	90to90	same	0	1	0	j	1928	455	0.31	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	51	34	living	yes	MONKEY	MONKEY_90L.avi	4	90L	90	2hs	34	90to90	same	0	1	0	j	1473	455	0.31	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	92	107	edible	no	MORNING	MORNING_45L.avi	2	45L	45	1h	227	45to90	harder	45	1	0	f	1823	-43	-0.02	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	26	107	edible	no	MORNING	MORNING_90L.avi	4	90L	90	1h	227	45to90	harder	45	1	0	f	1866	-43	-0.02	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	113	117	edible	no	MOTORBIKE	MOTORBIKE_90R.avi	5	90R	90	2hd	237	90to45	easier	45	1	0	f	1810	89	0.05	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	59	117	edible	no	MOTORBIKE	MOTORBIKE_45R.avi	3	45R	45	2hd	237	90to45	easier	45	1	0	f	1721	89	0.05	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	117	36	living	yes	MOUSE	MOUSE_90L.avi	4	90L	90	1h	36	90to90	same	0	1	0	j	1567	19	0.01	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	79	36	living	yes	MOUSE	MOUSE_90L.avi	4	90L	90	1h	36	90to90	same	0	1	0	j	1548	19	0.01	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	13	69	living	no	MUSEUM	MUSEUM_45L.avi	2	45L	45	2hs	69	90opp	opposite	90	1	0	f	3084	827	0.37	0	1	1	0	0	1	0	1	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	100	69	living	no	MUSEUM	MUSEUM_45R.avi	3	45R	45	2hs	69	90opp	opposite	90	1	0	f	2257	827	0.37	0	1	1	0	0	1	0	0	1	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	109	106	living	no	NAME	NAME_0.avi	1	0	0	1h	106	0to45	harder	45	1	0	f	2027	715	0.55	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	118	106	living	no	NAME	NAME_45L.avi	2	45L	45	1h	106	0to45	harder	45	1	0	f	1312	715	0.55	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	94	108	living	no	NAPPY	NAPPY_90L.avi	4	90L	90	2hs	108	90to45	easier	45	1	0	f	3458	721	0.26	0	1	1	0	0	0	0	1	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	92	108	living	no	NAPPY	NAPPY_45L.avi	2	45L	45	2hs	108	90to45	easier	45	1	0	f	2737	721	0.26	0	1	1	0	0	0	0	0	1	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	100	63	edible	no	NECK	NECK_90L.avi	4	90L	90	1h	183	90to0	easier	90	1	0	f	2062	178	0.09	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	57	63	edible	no	NECK	NECK_0.avi	1	0	0	1h	183	90to0	easier	90	1	0	f	1884	178	0.09	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	86	111	living	no	NIGHT	NIGHT_45R.avi	3	45R	45	2hs	111	45to90	harder	45	1	0	f	2157	22	0.01	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	23	111	living	no	NIGHT	NIGHT_90R.avi	5	90R	90	2hs	111	45to90	harder	45	1	0	f	2135	22	0.01	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	27	111	edible	no	NOSE	NOSE_45R.avi	3	45R	45	1h	231	45to90	harder	45	1	0	f	1702	257	0.18	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	48	111	edible	no	NOSE	NOSE_90R.avi	5	90R	90	1h	231	45to90	harder	45	1	0	f	1445	257	0.18	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	83	37	living	yes	NURSE	NURSE_90R.avi	5	90R	90	1h	37	90to90	same	0	0	1	f	2675	-94	-0.03	0	1	1	0	0	0	1	0	0	1	1
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	97	37	living	yes	NURSE	NURSE_90R.avi	5	90R	90	1h	37	90to90	same	0	0	1	{SPACE}	2769	-94	-0.03	0	1	1	0	0	0	1	0	0	1	1
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	57	36	edible	yes	NUT	NUT_90L.avi	4	90L	90	1h	156	90to90	same	0	1	0	j	2448	912	0.59	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	40	36	edible	yes	NUT	NUT_90L.avi	4	90L	90	1h	156	90to90	same	0	1	0	j	1536	912	0.59	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	95	104	living	no	OFFICE	OFFICE_45R.avi	3	45R	45	1h	104	45to0	easier	45	1	0	f	3217	1012	0.46	0	1	1	0	0	0	0	1	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	44	104	living	no	OFFICE	OFFICE_0.avi	1	0	0	1h	104	45to0	easier	45	1	0	f	2205	1012	0.46	0	1	1	0	0	0	0	0	1	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	67	11	edible	yes	ONION	ONION_45L.avi	2	45L	45	1h	131	90opp	opposite	90	1	0	j	2276	272	0.14	0	1	1	0	0	1	1	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	38	11	edible	yes	ONION	ONION_45R.avi	3	45R	45	1h	131	90opp	opposite	90	1	0	j	2004	272	0.14	0	1	1	0	0	1	1	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	110	110	edible	no	OPERATION	OPERATION_0.avi	1	0	0	1h	230	0to45	harder	45	1	0	f	2319	364	0.19	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	35	110	edible	no	OPERATION	OPERATION_45R.avi	3	45R	45	1h	230	0to45	harder	45	1	0	f	1955	364	0.19	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	89	38	edible	yes	ORANGE	ORANGE_90R.avi	5	90R	90	1h	158	90to90	same	0	1	0	j	1521	3	0.00	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	101	38	edible	yes	ORANGE	ORANGE_90R.avi	5	90R	90	1h	158	90to90	same	0	1	0	j	1518	3	0.00	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	46	38	living	yes	OWL	OWL_90R.avi	5	90R	90	2hs	38	90to90	same	0	1	0	j	2198	49	0.02	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	8	38	living	yes	OWL	OWL_90R.avi	5	90R	90	2hs	38	90to90	same	0	1	0	j	2149	49	0.02	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	52	39	living	yes	PARENTS	PARENTS_90R.avi	5	90R	90	2hd	39	90to90	same	0	0	1	{SPACE}	4251	465	0.12	1	1	1	0	0	0	0	0	1	1	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	13	39	living	yes	PARENTS	PARENTS_90R.avi	5	90R	90	2hd	39	90to90	same	0	1	0	j	3786	465	0.12	1	1	1	0	0	0	0	1	0	0	1
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	64	108	edible	no	PARTY	PARTY_90L.avi	4	90L	90	2hs	228	90to45	easier	45	1	0	f	2984	-69	-0.02	0	1	1	0	0	0	0	0	1	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	30	108	edible	no	PARTY	PARTY_45L.avi	2	45L	45	2hs	228	90to45	easier	45	1	0	f	3053	-69	-0.02	0	1	1	0	0	0	0	1	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	1	39	edible	yes	PASTA	PASTA_90R.avi	5	90R	90	2hs	159	90to90	same	0	1	0	j	3018	644	0.27	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	55	39	edible	yes	PASTA	PASTA_90R.avi	5	90R	90	2hs	159	90to90	same	0	1	0	j	2374	644	0.27	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	11	24	edible	yes	PEAS	PEAS_0.avi	1	0	0	2hd	144	0to0	same	0	1	0	j	2762	534	0.24	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	19	24	edible	yes	PEAS	PEAS_0.avi	1	0	0	2hd	144	0to0	same	0	1	0	j	2228	534	0.24	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	43	101	edible	no	PENCIL	PENCIL_0.avi	1	0	0	1h	221	0to45	harder	45	1	0	f	2367	448	0.23	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	116	101	edible	no	PENCIL	PENCIL_45L.avi	2	45L	45	1h	221	0to45	harder	45	1	0	f	1919	448	0.23	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	54	41	edible	yes	PEPPER	PEPPER_0.avi	1	0	0	2hs	161	0to45	harder	45	1	0	j	2032	258	0.15	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	88	41	edible	yes	PEPPER	PEPPER_45L.avi	2	45L	45	2hs	161	0to45	harder	45	1	0	j	1774	258	0.15	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	42	76	living	no	PERFUME	PERFUME_0.avi	1	0	0	1h	76	0to90	harder	90	0	1	{SPACE}	3643	1206	0.49	1	1	0	0	0	0	0	0	0	1	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	103	76	living	no	PERFUME	PERFUME_90L.avi	4	90L	90	1h	76	0to90	harder	90	1	0	f	2437	1206	0.49	1	1	0	0	0	0	0	0	0	0	1
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	49	40	living	yes	PERSON	PERSON_90R.avi	5	90R	90	1h	40	90to90	same	0	1	0	j	2034	536	0.36	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	61	40	living	yes	PERSON	PERSON_90R.avi	5	90R	90	1h	40	90to90	same	0	1	0	j	1498	536	0.36	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	92	41	living	yes	PET	PET_0.avi	1	0	0	2hd	41	0to45	harder	45	1	0	j	1820	-50	-0.03	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	18	41	living	yes	PET	PET_45L.avi	2	45L	45	2hd	41	0to45	harder	45	1	0	j	1870	-50	-0.03	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	53	42	living	yes	PIG	PIG_0.avi	1	0	0	1h	42	0to45	harder	45	1	0	j	2618	1038	0.66	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	95	42	living	yes	PIG	PIG_45R.avi	3	45R	45	1h	42	0to45	harder	45	1	0	j	1580	1038	0.66	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	21	95	edible	no	PILLOW	PILLOW_90L.avi	4	90L	90	2hs	215	90to90	same	0	1	0	f	2354	854	0.57	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	117	95	edible	no	PILLOW	PILLOW_90L.avi	4	90L	90	2hs	215	90to90	same	0	1	0	f	1500	854	0.57	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	13	42	edible	yes	PIZZA	PIZZA_0.avi	1	0	0	2hd	162	0to45	harder	45	1	0	j	2103	-17	-0.01	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	92	42	edible	yes	PIZZA	PIZZA_45R.avi	3	45R	45	2hd	162	0to45	harder	45	1	0	j	2120	-17	-0.01	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	72	109	living	no	PLANE	PLANE_45R.avi	3	45R	45	1h	109	45to0	easier	45	1	0	f	1437	140	0.11	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	80	109	living	no	PLANE	PLANE_0.avi	1	0	0	1h	109	45to0	easier	45	1	0	f	1297	140	0.11	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	85	31	living	yes	PLANT	PLANT_45R.avi	3	45R	45	2hd	31	45to45	same	0	1	0	j	1787	114	0.07	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	70	31	living	yes	PLANT	PLANT_45R.avi	3	45R	45	2hd	31	45to45	same	0	1	0	j	1673	114	0.07	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	81	109	edible	no	POLICE	POLICE_45R.avi	3	45R	45	2hd	229	45to0	easier	45	0	1	{SPACE}	4003	1291	0.48	1	1	0	0	0	0	0	0	0	1	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	80	109	edible	no	POLICE	POLICE_0.avi	1	0	0	2hd	229	45to0	easier	45	1	0	f	2712	1291	0.48	1	1	0	0	0	0	0	0	0	0	1
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	63	8	edible	yes	POTATO	POTATO_45L.avi	2	45L	45	2hd	128	90opp	opposite	90	1	0	j	2074	438	0.27	0	1	1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	34	8	edible	yes	POTATO	POTATO_45R.avi	3	45R	45	2hd	128	90opp	opposite	90	1	0	j	1636	438	0.27	0	1	1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	37	96	edible	no	PUB	PUB_90L.avi	4	90L	90	2hd	216	90to90	same	0	0	1	j	1926	-179	-0.09	1	1	0	0	0	0	0	0	0	1	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	112	96	edible	no	PUB	PUB_90L.avi	4	90L	90	2hd	216	90to90	same	0	1	0	f	2105	-179	-0.09	1	1	0	0	0	0	0	0	0	0	1
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	107	44	living	yes	RABBIT	RABBIT_45R.avi	3	45R	45	2hs	44	45to0	easier	45	1	0	j	2045	-75	-0.04	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	89	44	living	yes	RABBIT	RABBIT_0.avi	1	0	0	2hs	44	45to0	easier	45	1	0	j	2120	-75	-0.04	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	116	88	edible	no	RADIO	RADIO_45L.avi	2	45L	45	1h	208	45to45	same	0	1	0	f	1750	265	0.18	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	97	88	edible	no	RADIO	RADIO_45L.avi	2	45L	45	1h	208	45to45	same	0	1	0	f	1485	265	0.18	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	87	78	edible	no	RAKE	RAKE_0.avi	1	0	0	2hd	198	0to90	harder	90	1	0	f	3092	381	0.14	-1	1	1	0	0	0	0	1	0	0	1
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	25	78	edible	no	RAKE	RAKE_90R.avi	5	90R	90	2hd	198	0to90	harder	90	0	1	j	2711	381	0.14	-1	1	1	0	0	0	0	0	1	1	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	20	45	living	yes	RHINO	RHINO_45L.avi	2	45L	45	1h	45	45to0	easier	45	1	0	j	2784	290	0.12	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	4	45	living	yes	RHINO	RHINO_0.avi	1	0	0	1h	45	45to0	easier	45	1	0	j	2494	290	0.12	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	2	44	edible	yes	RICE	RICE_45R.avi	3	45R	45	1h	164	45to0	easier	45	1	0	j	2035	589	0.41	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	100	44	edible	yes	RICE	RICE_0.avi	1	0	0	1h	164	45to0	easier	45	1	0	j	1446	589	0.41	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	29	75	living	no	RIVER	RIVER_90L.avi	4	90L	90	2hs	75	90to0	easier	90	1	0	f	2242	2	0.00	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	1	75	living	no	RIVER	RIVER_0.avi	1	0	0	2hs	75	90to0	easier	90	1	0	f	2240	2	0.00	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	34	65	living	no	ROAD	ROAD_45R.avi	3	45R	45	2hs	65	90opp	opposite	90	1	0	f	1992	501	0.34	0	1	1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	72	65	living	no	ROAD	ROAD_45L.avi	2	45L	45	2hs	65	90opp	opposite	90	1	0	f	1491	501	0.34	0	1	1	0	0	1	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	50	99	living	no	ROBOT	ROBOT_90R.avi	5	90R	90	2hs	99	90to90	same	0	1	0	f	2314	718	0.45	0	0	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	55	99	living	no	ROBOT	ROBOT_90R.avi	5	90R	90	2hs	99	90to90	same	0	1	0	f	1596	718	0.45	0	0	0	0	0	0	0	0	0	0	0
